"limits",30.0009,100.0074
"peaks",43.892469995798386,50.97404683182233,75.01950488096622,91.02347741265484
"masked X","X","obs","calc","bkg","diff"
65.1598,65.1598,249.0,221.5136512603284,221.26829351988997,5.666348739671598
65.1793,65.1793,219.0,221.50005847602776,221.25465758794397,-24.32005847602776
65.1987,65.1987,239.0,221.48656841611336,221.2411213127748,-4.3065684161133575
65.2182,65.2182,236.0,221.47304214067753,221.2275452298474,-7.293042140677535
65.2376,65.2376,210.0,221.45961846715835,221.21406866501536,-33.27961846715835
65.2571,65.2571,232.0,221.44615897667538,221.2005527690377,-11.266158976675378
65.2765,65.2765,240.0,221.43280190105062,221.18713625019126,-3.252801901050624
65.296,65.296,210.0,221.41940975845964,221.17368087798837,-33.23940975845964
65.3155,65.3155,209.0,221.40605140997673,221.16025597186135,-34.226051409976726
65.3349,65.3349,229.0,221.39279520493125,221.14693022696017,-14.212795204931247
65.3544,65.3544,232.0,221.37950464065153,221.13356634819317,-11.199504640651533
65.3738,65.3738,204.0,221.3663161064308,221.12030148399464,-39.18631610643079
65.3933,65.3933,224.0,221.3530937210993,221.10699896662956,-19.1730937210993
65.4127,65.4127,227.0,221.33997321036045,221.0937953149065,-16.159973210360455
65.4322,65.4322,234.0,221.32681941325924,221.08055449186645,-9.146819413259244
65.4517,65.4517,216.0,221.31370008030174,221.06734472020992,-27.133700080301743
65.4711,65.4711,241.0,221.3006823475077,221.05423358636244,-2.120682347507689
65.4906,65.4906,205.0,221.28763222890376,221.04108600673496,-38.10763222890376
65.51,65.51,220.0,221.27468348470893,221.02803691033168,-23.09468348470893
65.5295,65.5295,188.0,221.26170280440292,221.0149518528421,-55.081702804402916
65.5489,65.5489,218.0,221.24882344309017,221.0019651217367,-25.068823443090174
65.5684,65.5684,223.0,221.23591270204827,220.9889429153626,-20.055912702048268
65.5879,65.5879,215.0,221.2230370602482,220.9759523387655,-28.043037060248203
65.6073,65.6073,235.0,221.21026251155607,220.96305984886538,-8.030262511556067
65.6268,65.6268,235.0,221.19745737201444,220.9501326151409,-8.01745737201444
65.6462,65.6462,214.0,221.18475307426792,220.93730330565006,-29.004753074267917
65.6657,65.6657,204.0,221.17201880394538,220.9244397409302,-38.99201880394538
65.6851,65.6851,201.0,221.15938522431108,220.9116739357397,-41.97938522431108
65.7046,65.7046,241.0,221.14672214659657,220.89887436501274,-1.9667221465965739
65.7241,65.7241,177.0,221.13409496006312,220.88610699546547,-65.95409496006312
65.7435,65.7435,237.0,221.12156819651253,220.8734371339806,-5.941568196512527
65.763,65.763,238.0,221.10901286549645,220.86073424417066,-4.929012865496453
65.7824,65.7824,230.0,221.09655768383826,220.8481286921314,-12.916557683838256
65.8019,65.8019,213.0,221.08407446961795,220.83549060417045,-29.904074469617946
65.8213,65.8213,241.0,221.07169142821868,220.82294968146167,-1.8916914282186852
65.8408,65.8408,239.0,221.05928079613145,220.81037671630475,-3.8792807961314466
65.8603,65.8603,227.0,221.04690671297715,220.79783651666247,-15.866906712977148
65.8797,65.8797,203.0,221.03463245683054,220.7853932191015,-39.85463245683054
65.8992,65.8992,234.0,221.02233152841765,220.7729186219296,-8.842331528417652
65.9186,65.9186,210.0,221.0101302961875,220.76054074876942,-32.8301302961875
65.9381,65.9381,217.0,220.99790291831246,220.74813207211506,-25.817902918312463
65.9575,65.9575,224.0,220.98577501398523,220.73581993919078,-18.805775013985233
65.977,65.977,220.0,220.97362161102018,220.7234774999323,-22.79362161102018
65.9965,65.9965,223.0,220.96150540226498,220.71116838337898,-19.781505402264976
66.0159,66.0159,232.0,220.9494885004134,220.69895553575782,-10.769488500413395
66.0354,66.0354,254.0,220.93744681542742,220.68671313012277,11.242553184572579
66.0548,66.0548,237.0,220.92550414925196,220.67456680762396,-5.745504149251964
66.0743,66.0743,191.0,220.9135374384735,220.66239142684628,-51.7335374384735
66.0937,66.0937,218.0,220.90166954353785,220.6503119412118,-24.72166954353785
66.1132,66.1132,211.0,220.88977807394767,220.6382038980492,-31.709778073947668
66.1327,66.1327,194.0,220.87792469426842,220.62612972756116,-48.697924694268416
66.1521,66.1521,224.0,220.8661697100154,220.61415116586934,-18.686169710015413
66.1716,66.1716,224.0,220.85439215028433,220.60214480030916,-18.674392150284326
66.191,66.191,220.0,220.84271292624345,220.59023385007535,-22.66271292624345
66.2105,66.2105,243.0,220.831011770908,220.5782955992304,0.3489882290920079
66.2299,66.2299,233.0,220.81940861375196,220.56645256805976,-9.63940861375196
66.2494,66.2494,215.0,220.80778405861162,220.55458274052344,-27.627784058611617
66.2689,66.2689,201.0,220.79619820340943,220.54274732833304,-41.61619820340943
66.2883,66.2883,183.0,220.7847101636595,220.5310068380001,-59.6047101636595
66.3078,66.3078,235.0,220.77320157480912,220.51924031015585,-7.593201574809122
66.3272,66.3272,226.0,220.76179063814251,220.5075685030782,-16.581790638142515
66.3467,66.3467,231.0,220.7503597648283,220.49587116517188,-11.57035976482829
66.3661,66.3661,209.0,220.73902631705192,220.48426834477448,-33.559026317051924
66.3856,66.3856,205.0,220.72767365708458,220.4726405011913,-37.54767365708458
66.4051,66.4051,208.0,220.71636028231086,220.4610476082507,-34.53636028231086
66.4245,66.4245,233.0,220.70514400113584,220.44954892361287,-9.525144001135835
66.444,66.444,217.0,220.69390929289082,220.43802597969201,-25.513909292890823
66.4634,66.4634,196.0,220.68277170566162,220.42659703541602,-46.50277170566162
66.4829,66.4829,195.0,220.6716161514619,220.4151443418674,-47.491616151461905
66.5023,66.5023,232.0,220.66055739403814,220.40378543715443,-10.480557394038136
66.5218,66.5218,217.0,220.649481463984,220.3924032941116,-25.46948146398399
66.5413,66.5413,215.0,220.63844560893838,220.38105662955633,-27.458445608938383
66.5607,66.5607,218.0,220.62750601992047,220.36980343332263,-24.447506019920475
66.5802,66.5802,235.0,220.616550409944,220.35852776756306,-7.436550409944012
66.5996,66.5996,201.0,220.60569089304943,220.3473453539547,-41.42569089304943
66.6191,66.6191,207.0,220.59481578523244,220.3361409840602,-35.41481578523244
66.6385,66.6385,210.0,220.58403671111455,220.32502964801103,-32.40403671111455
66.658,66.658,224.0,220.57324264618308,220.31389686981953,-18.393242646183076
66.6774,66.6774,198.0,220.56254435377198,220.30285690503663,-44.38254435377198
66.6969,66.6969,232.0,220.55183170882069,220.29179601315144,-10.371831708820686
66.7164,66.7164,212.0,220.54116004294661,220.28077126728488,-30.361160042946615
66.7358,66.7358,220.0,220.53058386717302,220.26983899989725,-22.35058386717302
66.7553,66.7553,225.0,220.5199943257807,220.25888658029393,-17.339994325780687
66.7747,66.7747,221.0,220.5095000254029,220.24802641342254,-21.3295000254029
66.7942,66.7942,201.0,220.4989930182724,220.23714661158115,-41.31899301827239
66.8136,66.8136,238.0,220.48858086125824,220.22635883460993,-4.308580861258243
66.8331,66.8331,248.0,220.47815681729233,220.21555194078186,5.70184318270767
66.8526,66.8526,188.0,220.4677743974935,220.20478170349776,-54.287774397493514
66.872,66.872,212.0,220.45748672134073,220.19410314503745,-30.27748672134073
66.8915,66.8915,214.0,220.44718786729376,220.18340624916692,-28.267187867293764
66.9109,66.9109,184.0,220.43698368452274,220.17280079898856,-58.256983684522744
66.9304,66.9304,189.0,220.4267687889012,220.16217753164727,-53.2467687889012
66.9498,66.9498,222.0,220.41664834476367,220.15164547476792,-20.236648344763672
66.9693,66.9693,209.0,220.4065179885174,220.14109612181164,-33.22651798851741
66.9888,66.9888,216.0,220.39643019097213,220.13058392822097,-26.216430190972126
67.0082,67.0082,231.0,220.38643631508856,220.12016258801432,-11.20643631508856
67.0277,67.0277,205.0,220.37643357177214,220.10972473558644,-37.19643357177214
67.0471,67.0471,221.0,220.36652460280456,220.0993774960837,-21.18652460280456
67.0666,67.0666,214.0,220.35660744089063,220.0890142675076,-28.176607440890628
67.086,67.086,238.0,220.3467838754162,220.0787414093154,-4.166783875416208
67.1055,67.1055,210.0,220.3369527799688,220.06845308600754,-32.15695277996881
67.125,67.125,219.0,220.32716487417244,220.05820241710606,-23.14716487417244
67.1444,67.1444,216.0,220.31747026380037,220.048041750566,-26.137470263800374
67.1639,67.1639,224.0,220.3077691136505,220.03786640702253,-18.127769113650494
67.1833,67.1833,222.0,220.2981610299443,220.02778081811206,-20.11816102994431
67.2028,67.2028,234.0,220.28854701595213,220.01768107814488,-8.108547015952134
67.2222,67.2222,216.0,220.2790258434772,220.00767084301685,-26.0990258434772
67.2417,67.2417,195.0,220.26949942681577,219.99764698355946,-47.08949942681577
67.2612,67.2612,233.0,220.26001713292106,219.98766126569186,-9.080017132921064
67.2806,67.2806,227.0,220.2506273393049,219.97776467378418,-15.070627339304913
67.3001,67.3001,220.0,220.2412334589987,219.9678552497623,-22.061233458998693
67.3195,67.3195,213.0,220.23193174463157,219.95803469676127,-29.051931744631567
67.339,67.339,198.0,220.22262649372334,219.94820184028916,-44.04262649372334
67.3584,67.3584,229.0,220.21341350703068,219.93845759785037,-13.03341350703068
67.3779,67.3779,209.0,220.20419755562588,219.9287015813347,-33.02419755562588
67.3974,67.3974,216.0,220.19502660927625,219.91898418565813,-26.015026609276255
67.4168,67.4168,218.0,220.1859473593843,219.90935501436772,-24.0059473593843
67.4363,67.4363,216.0,220.17686646727222,219.89971486516401,-25.99686646727222
67.4557,67.4557,191.0,220.16787682313068,219.89016267825644,-50.987876823130684
67.4752,67.4752,201.0,220.15888643941264,219.88060004467175,-40.97888643941264
67.4946,67.4946,220.0,220.14998722480232,219.87112510926164,-21.969987224802317
67.5141,67.5141,211.0,220.14108770860506,219.86164025913195,-30.961087708605056
67.5336,67.5336,240.0,220.1322339093772,219.85219450107974,-1.9522339093771919
67.553,67.553,190.0,220.12347129351332,219.84283604087727,-51.94347129351332
67.5725,67.5725,223.0,220.11470923417463,219.83346846591138,-18.934709234174626
67.5919,67.5919,216.0,220.1060379768379,219.82418791961462,-25.92603797683791
67.6114,67.6114,176.0,220.09736821223777,219.81489879227934,-65.91736821223776
67.6308,67.6308,199.0,220.08878900059523,219.80569642241846,-42.90878900059523
67.6503,67.6503,240.0,220.08021198630158,219.79648600593566,-1.9002119863015778
67.6698,67.6698,224.0,220.0716816197775,219.78731514468083,-17.891681619777508
67.6892,67.6892,227.0,220.06324143088554,219.77823062998922,-14.88324143088554
67.7087,67.7087,184.0,220.05480462492815,219.76913887226735,-57.87480462492815
67.7281,67.7281,205.0,220.04645778685054,219.7601331848985,-36.86645778685054
67.7476,67.7476,227.0,220.0381150702364,219.7511207906083,-14.858115070236387
67.767,67.767,208.0,220.02986202918177,219.74219418846445,-33.84986202918177
67.7865,67.7865,208.0,220.02161379090413,219.73326141616974,-33.84161379090413
67.806,67.806,230.0,220.0134132368555,219.72436865408898,-11.833413236855513
67.8254,67.8254,211.0,220.00530210417367,219.71556126274973,-30.825302104173666
67.8449,67.8449,225.0,219.9971969558759,219.70674850832847,-16.817196955875893
67.8643,67.8643,210.0,219.98918096998125,219.69802084147088,-31.80918096998125
67.8838,67.8838,230.0,219.98117181629067,219.68928834991857,-11.801171816290669
67.9032,67.9032,215.0,219.97325151764835,219.68064066077343,-26.79325151764835
67.9227,67.9227,244.0,219.96533874081288,219.67198868595213,2.2146612591871175
67.9422,67.9422,217.0,219.95747457548546,219.66337716808934,-24.777474575485464
67.9616,67.9616,195.0,219.94969906415594,219.654850020829,-46.76969906415594
67.9811,67.9811,229.0,219.94193216869405,219.64631939827902,-12.761932168694052
68.0005,68.0005,229.0,219.9342539784299,219.6378728562487,-12.754253978429894
68.02,68.02,213.0,219.9265850202042,219.62942337948795,-28.746585020204186
68.0394,68.0394,202.0,219.9190043585168,219.6210576912036,-39.73900435851679
68.0589,68.0589,227.0,219.91143399901978,219.61268960934856,-14.731433999019778
68.0784,68.0784,237.0,219.90391330180177,219.6043624228786,-4.723913301801765
68.0978,68.0978,212.0,219.89648041534596,219.5961185827752,-29.716480415345963
68.1173,68.1173,212.0,219.8890590083016,219.587873162645,-29.709059008301587
68.1367,68.1367,205.0,219.88172533625283,219.57971079195713,-36.70172533625283
68.1562,68.1562,208.0,219.87440395887407,219.5715473838662,-33.69440395887407
68.1756,68.1756,227.0,219.86717009335746,219.5634667263513,-14.687170093357459
68.1951,68.1951,213.0,219.85994944290104,219.555385574627,-28.67994944290104
68.2146,68.2146,228.0,219.85277930171083,219.54734574831932,-13.672779301710825
68.234,68.234,217.0,219.84569641968113,219.53938822026888,-24.665696419681133
68.2535,68.2535,225.0,219.8386279391139,219.53143101454833,-16.658627939113906
68.2729,68.2729,214.0,219.83164647469147,219.52355580338366,-27.651646474691468
68.2924,68.2924,218.0,219.82468020527105,219.51568145912915,-23.64468020527105
68.3118,68.3118,214.0,219.8178007011798,219.50788880380557,-27.637800701179806
68.3313,68.3313,231.0,219.81093735432472,219.50009756051148,-10.630937354324722
68.3508,68.3508,233.0,219.80412563644282,219.49234806419398,-8.62412563644282
68.3702,68.3702,199.0,219.797400510189,219.48467979437692,-42.61740051018899
68.3897,68.3897,218.0,219.79069274244512,219.47701375596105,-23.610692742445117
68.4091,68.4091,219.0,219.78407123694421,219.46942863363225,-22.604071236944215
68.4286,68.4286,199.0,219.77746793126258,219.46184628913272,-42.59746793126258
68.448,68.448,208.0,219.77095098723464,219.45434454840208,-33.59095098723464
68.4675,68.4675,212.0,219.7644529211184,219.44684613243643,-29.58445292111839
68.487,68.487,231.0,219.758007933095,219.43938987645893,-10.578007933095002
68.5064,68.5064,240.0,219.75164878693948,219.43201375180655,-1.571648786939484
68.5259,68.5259,219.0,219.7453101844215,219.4246417739593,-22.5653101844215
68.5453,68.5453,238.0,219.73905709312467,219.4173496103776,-3.5590570931246717
68.5648,68.5648,218.0,219.7328253519436,219.41006214176733,-23.552825351943603
68.5842,68.5842,240.0,219.72667931074528,219.40285416847712,-1.546679310745283
68.6037,68.6037,228.0,219.72055520571777,219.39565143880083,-13.540555205717773
68.6232,68.6232,206.0,219.71448548170733,219.38849127349891,-35.53448548170733
68.6426,68.6426,220.0,219.708501284148,219.38141012115966,-21.528501284148014
68.6621,68.6621,220.0,219.702540466556,219.37433503697753,-21.522540466556002
68.6815,68.6815,212.0,219.6966647333389,219.36733864211905,-29.516664733338907
68.701,68.701,217.0,219.69081372505477,219.36034886521165,-24.510813725054767
68.7204,68.7204,220.0,219.6850475866149,219.35343745212205,-21.5050475866149
68.7399,68.7399,212.0,219.6793070249819,219.34653320722208,-29.49930702498191
68.7594,68.7594,232.0,219.67362206407623,219.33967192238072,-9.493622064076227
68.7788,68.7788,210.0,219.64756880601914,219.332888509187,-31.467568806019138
68.7983,68.7983,188.0,219.64202744410215,219.32611309106267,-53.462027444102155
68.8177,68.8177,218.0,219.63657035441923,219.31941521443485,-23.456570354419235
68.8372,68.8372,225.0,219.63114150612205,219.31272588418696,-16.45114150612205
68.8566,68.8566,224.0,219.62579662930796,219.3061137634371,-17.445796629307956
68.8761,68.8761,247.0,219.61024030158615,219.2995107407904,5.569759698413854
68.8956,68.8956,224.0,219.60499780699413,219.29295106510764,-17.424997806994135
68.915,68.915,243.0,219.59983904930797,219.286468097042,1.5801609506920258
68.9345,68.9345,243.0,219.59471101497488,219.27999505612812,1.585288985025123
68.9539,68.9539,215.0,219.58966649918023,219.27359838623622,-26.409666499180226
68.9734,68.9734,241.0,219.58465397204802,219.26721219621132,-0.4046539720480169
68.9928,68.9928,242.0,219.57972468645465,219.2609020387857,0.600275313545346
69.0123,69.0123,227.0,219.5748282252658,219.25460291432276,-14.394828225265805
69.0318,69.0318,211.0,219.56999059173677,219.24834751487361,-30.38999059173677
69.0512,69.0512,223.0,219.56523610245543,219.24216763653507,-18.38523610245543
69.0707,69.0707,219.0,219.56051631609847,219.23599962220794,-22.380516316098472
69.0901,69.0901,225.0,219.5558795175206,219.22990678602147,-16.375879517520595
69.1096,69.1096,227.0,219.55127821138174,219.22382636785355,-14.371278211381743
69.129,69.129,219.0,219.54675997912238,219.21782078304847,-22.366759979122385
69.1485,69.1485,226.0,219.5422785807805,219.2118281706171,-15.362278580780504
69.168,69.168,215.0,219.5378577251835,219.20587965231698,-26.3578577251835
69.1874,69.1874,220.0,219.53351952177377,219.20000544638785,-21.35351952177377
69.2069,69.2069,238.0,219.52921971373394,219.19414504571108,-3.3492197137339375
69.2263,69.2263,197.0,219.52500304227084,219.18835860813027,-44.34500304227084
69.2458,69.2458,231.0,219.52082559828006,219.18258653098738,-10.340825598280055
69.2652,69.2652,240.0,219.51673096320036,219.17688806587753,-1.3367309632003597
69.2847,69.2847,211.0,219.51267719019634,219.17120451670652,-30.332677190196343
69.3042,69.3042,212.0,219.50868560595663,219.16556542177509,-29.32868560595663
69.3236,69.3236,212.0,219.5047766580571,219.159999408487,-29.324776658057097
69.3431,69.3431,193.0,219.50091044627058,219.15444914567533,-48.32091044627058
69.3625,69.3625,228.0,219.4971268274335,219.1489716089975,-13.317126827433505
69.382,69.382,203.0,219.49338700095385,219.1435103790456,-38.313387000953846
69.4014,69.4014,225.0,219.48972959671576,219.13812151795042,-16.309729596715762
69.4209,69.4209,219.0,219.48611753912007,219.13274952011335,-22.306117539120073
69.4403,69.4403,221.0,219.48258772188962,219.1274495320942,-20.302587721889616
69.4598,69.4598,211.0,219.47910422265085,219.12216696413876,-30.299104222650847
69.4793,69.4793,264.0,219.4756859932559,219.11692930002158,22.704314006744106
69.4987,69.4987,220.0,219.47235005923474,219.11176310340764,-21.292350059234742
69.5182,69.5182,238.0,219.46906248980596,219.10661516327426,-3.289062489805964
69.5376,69.5376,236.0,219.46585770556257,219.10153832722435,-5.28585770556257
69.5571,69.5571,220.0,219.4627022737753,219.096480305103,-21.282702273775307
69.5765,69.5765,233.0,219.45962935299605,219.09149302190434,-8.279629352996047
69.596,69.596,220.0,219.45660764721472,219.08652511032273,-21.276607647214725
69.6155,69.6155,244.0,219.45365359165268,219.08160244180786,2.726346408347318
69.6349,69.6349,216.0,219.45078172589217,219.0767499607488,-25.27078172589217
69.6544,69.6544,194.0,219.44796305157965,219.07191768898664,-47.26796305157965
69.6738,69.6738,209.0,219.44522730439238,219.06715523519026,-32.265227304392376
69.6933,69.6933,246.0,219.44254582694936,219.06241354893865,4.737454173050644
69.7127,69.7127,239.0,219.4399468053037,219.05774130944258,-2.2599468053036915
69.7322,69.7322,211.0,219.4374044618958,219.05309039594607,-30.257404461895796
69.7517,69.7517,235.0,219.43493183094992,219.04848505548347,-6.254931830949921
69.7711,69.7711,234.0,219.43254201686486,219.04394860126675,-7.252542016864858
69.7906,69.7906,217.0,219.43021079443847,219.03943431181753,-24.250210794438466
69.81,69.81,256.0,219.42796239244103,219.0349885331271,14.752037607558968
69.8295,69.8295,255.0,219.4257739850658,219.03056547813492,13.754226014934197
69.8489,69.8489,211.0,219.423668388265,219.0262105567151,-30.243668388265014
69.8684,69.8684,200.0,219.42162475547426,219.0218789180978,-41.241624755474255
69.8879,69.8879,248.0,219.41965381837778,219.01759317314315,6.760346181622218
69.9073,69.9073,228.0,219.4177661515294,219.01337499231914,-13.237766151529406
69.9268,69.9268,221.0,219.4159426967867,219.00918093397726,-20.235942696786687
69.9462,69.9462,236.0,219.41420245031497,219.0050540583556,-5.234202450314974
69.9657,69.9657,219.0,219.41252837610608,219.00095186471208,-22.23252837610608
69.9851,69.9851,217.0,219.41093749818003,218.99691647070048,-24.230937498180033
70.0046,70.0046,206.0,219.40941406136307,218.99290631830266,-35.229414061363066
70.0241,70.0241,201.0,219.40796733884815,218.98894237078125,-40.22796733884815
70.0435,70.0435,217.0,219.40660433260663,218.98504464462968,-24.226604332606634
70.063,70.063,238.0,219.4053119991586,218.98117300050578,-3.225311999158613
70.0824,70.0824,238.0,219.40410340542348,218.97736719049288,-3.2241034054234845
70.1019,70.1019,211.0,219.40296681728455,218.97358802245031,-30.22296681728455
70.1213,70.1213,224.0,219.40191528622046,218.96987429960345,-17.221915286220458
70.1408,70.1408,241.0,219.40093696985846,218.96618777877535,-0.22093696985846378
70.1603,70.1603,212.0,219.4000396090674,218.96254776454575,-29.220039609067392
70.1797,70.1797,228.0,219.39922678096195,218.95897260854218,-13.219226780961954
70.1992,70.1992,241.0,219.39849088968901,218.955425495527,-0.21849088968901498
70.2186,70.2186,217.0,219.3978408325767,218.95194284770616,-24.21784083257669
70.2381,70.2381,208.0,219.39726904909617,218.94848880314382,-33.21726904909617
70.2575,70.2575,215.0,219.3967834394965,218.94509882910916,-26.21678343949649
70.277,70.277,209.0,219.3963789837416,218.9417380186748,-32.21637898374161
70.2965,70.2965,222.0,219.39605884766078,218.93842400699236,-19.216058847660783
70.3159,70.3159,215.0,219.39582561971716,218.9351734702747,-26.215825619717158
70.3354,70.3354,239.0,219.3956762410365,218.93195293850272,-2.215676241036512
70.3548,70.3548,213.0,219.39561371606717,218.92879548296705,-28.215613716067175
70.3743,70.3743,215.0,219.3956381916674,218.92566859285472,-26.215638191667388
70.3937,70.3937,222.0,219.39574972956342,218.9226043786374,-19.21574972956342
70.4132,70.4132,206.0,219.39595082884685,218.91957129035805,-35.21595082884685
70.4327,70.4327,249.0,219.396240951303,218.9165852833388,7.783759048696986
70.4521,70.4521,215.0,219.39661926460167,218.91366134817355,-26.21661926460167
70.4716,70.4716,230.0,219.39709054265143,218.91076938048664,-11.217090542651427
70.491,70.491,210.0,219.39765048102547,218.90793908030574,-31.217650481025466
70.5105,70.5105,238.0,219.39830612690977,218.9051413081675,-3.2183061269097735
70.5299,70.5299,241.0,219.3990507728488,218.90240479759643,-0.21905077284879582
70.5494,70.5494,226.0,219.39989320107185,218.8997013756346,-15.219893201071848
70.5689,70.5689,232.0,219.40083118603673,218.8970453077188,-9.220831186036726
70.5883,70.5883,219.0,219.40185975936993,218.89444988896764,-22.221859759369927
70.6078,70.6078,235.0,219.40299033058523,218.8918884003789,-6.222990330585226
70.6272,70.6272,222.0,219.4042120676775,218.88938715106508,-19.22421206767749
70.6467,70.6467,229.0,219.40553854767276,218.88692039244282,-12.225538547672762
70.6661,70.6661,209.0,219.40695733621888,218.88451346163745,-32.22695733621888
70.6856,70.6856,216.0,219.40848453989477,218.88214158202035,-25.228484539894772
70.7051,70.7051,215.0,219.41011322217966,218.87981731943634,-26.23011322217966
70.7245,70.7245,227.0,219.411835313516,218.87755226402254,-14.231835313516008
70.744,70.744,208.0,219.4136696361114,218.87532310117973,-33.233669636111394
70.7634,70.7634,202.0,219.4155996272046,218.8731527301545,-39.235599627204614
70.7829,70.7829,223.0,219.4176443363709,218.87101881207192,-18.2376443363709
70.8023,70.8023,236.0,219.41978504687398,218.86894326890845,-5.239785046873983
70.8218,70.8218,235.0,219.42204495993914,218.8669047389918,-6.242044959939143
70.8413,70.8413,229.0,219.42441390237136,218.86491407921946,-12.244413902371356
70.8607,70.8607,199.0,219.42688140126694,218.8629811655945,-42.24688140126694
70.8802,70.8802,206.0,219.4294721794119,218.861086106244,-35.2494721794119
70.8996,70.8996,244.0,219.43216205239546,218.8592483723045,2.7478379476045447
70.9191,70.9191,207.0,219.43498009133995,218.8574490527307,-34.25498009133995
70.9385,70.9385,208.0,219.43789821799825,218.8557066363085,-33.25789821799825
70.958,70.958,244.0,219.44094864970904,218.85400319424014,2.739051350290957
70.9775,70.9775,219.0,219.44411669295204,218.85234786547494,-22.264116692952037
70.9969,70.9969,208.0,219.4473874336803,218.85074880308463,-33.26738743368029
71.0164,71.0164,214.0,219.4507962711169,218.8491895555351,-27.2707962711169
71.0358,71.0358,224.0,219.45430894988638,218.84768614832063,-17.274308949886382
71.0553,71.0553,231.0,219.45796439288225,218.84622311563348,-10.277964392882247
71.0747,71.0747,192.0,219.4617250479225,218.84481549574184,-49.2817250479225
71.0942,71.0942,239.0,219.4656318495731,218.84344880992552,-2.2856318495731003
71.1137,71.1137,227.0,219.46966805929384,218.8421304705419,-14.289668059293838
71.1331,71.1331,238.0,219.47381279330685,218.84086689929313,-3.2938127933068486
71.1526,71.1526,216.0,219.4781116250543,218.83964510187894,-25.29811162505431
71.172,71.172,213.0,219.4825205241325,218.83847764133742,-28.302520524132497
71.1915,71.1915,261.0,219.48708740749814,218.83735251378775,19.692912592501862
71.2109,71.2109,210.0,219.49176862997777,218.83628129037197,-31.31176862997777
71.2304,71.2304,219.0,219.49661187149516,218.83525295893105,-22.316611871495162
71.2499,71.2499,227.0,219.5015970358556,218.8342731969462,-14.32159703585561
71.2693,71.2693,218.0,219.50669865836335,218.83334668667317,-23.326698658363348
71.2888,71.2888,221.0,219.5119723614482,218.83246390721843,-20.331972361448187
71.3082,71.3082,216.0,219.51736454758606,218.83163394307272,-25.337364547586056
71.3277,71.3277,229.0,219.52293351562744,218.83084826824773,-12.342933515627443
71.3471,71.3471,210.0,219.52862474132857,218.8301149708758,-31.34862474132857
71.3666,71.3666,206.0,219.5344993542413,218.82942652111683,-35.35449935424129
71.3861,71.3861,230.0,219.54052959837014,218.8287868536545,-11.360529598370142
71.4055,71.4055,210.0,219.54668795522426,218.8281989035852,-31.366687955224258
71.425,71.425,242.0,219.5530372429188,218.82765663886735,0.6269627570811949
71.4444,71.4444,226.0,219.55951661891166,218.82716565008172,-15.379516618911659
71.4639,71.4639,223.0,219.56619555963866,218.82672090436873,-18.386195559638658
71.4833,71.4833,214.0,219.57300748176712,218.82632699169778,-27.39300748176712
71.5028,71.5028,201.0,219.58002649928903,218.82597987957422,-40.400026499289034
71.5223,71.5223,216.0,219.58721851774993,218.8256817523283,-25.407218517749932
71.5417,71.5417,229.0,219.59454989588332,218.82543379055113,-12.414549895883319
71.5612,71.5612,216.0,219.6020990474491,218.82523346576457,-25.422099047449088
71.5806,71.5806,199.0,219.60979090874253,218.82508286001124,-42.429790908742525
71.6001,71.6001,227.0,219.61770918570176,218.82498044806147,-14.437709185701756
71.6195,71.6195,225.0,219.625773820461,218.824927307304,-16.445773820461007
71.639,71.639,214.0,219.63407188987986,218.82492291688013,-27.454071889879863
71.6585,71.6585,220.0,219.6425670003067,218.82496770357832,-21.462567000306713
71.6779,71.6779,211.0,219.65121669430152,218.8250610865083,-30.471216694301525
71.6974,71.6974,227.0,219.66011367215165,218.82520405472818,-14.480113672151653
71.7168,71.7168,224.0,219.66916973683033,218.82539516785369,-17.489169736830327
71.7363,71.7363,240.0,219.6784839018044,218.82563642204576,-1.4984839018044127
71.7557,71.7557,214.0,219.68796207652494,218.82592536843632,-27.50796207652494
71.7752,71.7752,215.0,219.69770683790236,218.82626501135059,-26.51770683790236
71.7947,71.7947,216.0,219.70767537218063,218.82665401321827,-25.52767537218063
71.8141,71.8141,202.0,219.71781756153942,218.82709002506368,-39.53781756153942
71.8336,71.8336,217.0,219.7282425626711,218.82757756670944,-24.548242562671113
71.853,71.853,206.0,219.73885063478718,218.82811166220117,-35.558850634787184
71.8725,71.8725,230.0,219.74975129858385,218.82869784210504,-11.569751298583846
71.8919,71.8919,222.0,219.76084028631055,218.82933011836656,-19.580840286310554
71.9114,71.9114,224.0,219.772236993598,218.8300150332955,-17.592236993598
71.9309,71.9309,235.0,219.7838902353468,218.83074947851935,-6.603890235346803
71.9503,71.9503,222.0,219.7957414533366,218.83152933074805,-19.615741453336604
71.9698,71.9698,221.0,219.80791910056553,218.8323626530472,-20.627919100565528
71.9892,71.9892,229.0,219.82030506362472,218.8332409214998,-12.640305063624716
72.0087,72.0087,222.0,219.83303286565427,218.83417321334022,-19.653032865654275
72.0281,72.0281,240.0,219.84597671673868,218.83514998915044,-1.665976716738676
72.0476,72.0476,230.0,219.8592785902196,218.83618134127244,-11.679278590219589
72.0671,72.0671,224.0,219.8728750670381,218.83726238446394,-17.69287506703811
72.0865,72.0865,189.0,219.8867034590645,218.8383872152699,-52.70670345906451
72.106,72.106,225.0,219.90091368153477,218.83956745172188,-16.720913681534775
72.1254,72.1254,231.0,219.9153662642376,218.84079101030355,-10.735366264237605
