Alloy,T_formation_K,Monocrystal_Athermal_MPa,Monocrystal_Thermal_MPa,Monocrystal_Total_MPa,Polycrystal_Athermal_MPa,Polycrystal_Thermal_MPa,Polycrystal_Total_MPa,Random_RSS_MPa
Fe35Ni28Cr37,1900,1.197748728311132,45.63697561337501,46.83472434168614,3.6651111086320642,139.64914537692752,143.31425648555958,39.34
Fe35Ni28Cr37,2000,1.138232418767751,45.51033639060077,46.64856880936852,3.4829912014293183,139.26162935523837,142.74462055666768,39.34
Fe35Ni29Cr36,300,7.3998574066452045,58.762306403753506,66.16216381039871,22.643563664334327,179.81265759548572,202.45622125982007,39.95
Fe35Ni29Cr36,400,5.616782556779333,55.30712111581388,60.92390367259321,17.187354623744756,169.23979061439047,186.42714523813524,39.95
Fe35Ni29Cr36,500,4.52477916306373,53.1434307831824,57.66820994624614,13.845824238975014,162.61889819653817,176.46472243551318,39.95
Fe35Ni29Cr36,600,3.787787533469412,51.660971535052866,55.44875906852228,11.5906298524164,158.08257289726177,169.67320274967818,39.95
Fe35Ni29Cr36,700,3.2570452341844716,50.58165100651902,53.83869624070349,9.966558416604483,154.7798520799482,164.7464104965527,39.95
Fe35Ni29Cr36,773,2.9547377454779724,49.96230528478862,52.91704303026659,9.041497501162596,152.88465417145318,161.92615167261576,39.95
Fe35Ni29Cr36,800,2.856659701106386,49.760639504828674,52.61729920593506,8.741378685385541,152.26755688477576,161.0089355701613,39.95
Fe35Ni29Cr36,900,2.5438838907399495,49.115079981922406,51.658963872662355,7.784284705664246,150.29214474468256,158.0764294503468,39.95
Fe35Ni29Cr36,1000,2.292811108872742,48.594139076344696,50.88695018521744,7.01600199315059,148.69806557361477,155.71406756676535,39.95
Fe35Ni29Cr36,1100,2.0868284842862344,48.16489630077115,50.251724785057384,6.385695161915877,147.3845826803597,153.7702778422756,39.95
Fe35Ni29Cr36,1200,1.9147940924834217,47.805090880637444,49.71988497312086,5.85926992299927,146.28357809475057,152.14284801774986,39.95
Fe35Ni29Cr36,1273,1.806098038828787,47.57713443175115,49.383232470579934,5.526659998816088,145.58603136115852,151.1126913599746,39.95
Fe35Ni29Cr36,1400,1.6437565849026388,47.235765745094476,48.879522329997116,5.0298951498020745,144.5414431799891,149.5713383297912,39.95
Fe35Ni29Cr36,1500,1.5351041356810586,47.00667897449182,48.54178311017288,4.697418655184039,143.84043766194497,148.537856317129,39.95
Fe35Ni29Cr36,1600,1.43992246641299,46.805585369252256,48.245507835665244,4.40616274722375,143.2250912299119,147.63125397713566,39.95
Fe35Ni29Cr36,1700,1.3558530302923673,46.62764847443792,47.983501504730285,4.148910272694644,142.68060433178005,146.82951460447467,39.95
Fe35Ni29Cr36,1800,1.2810574391238796,46.46908548386575,47.750142922989625,3.9200357637190715,142.19540158062918,146.11543734434827,39.95
Fe35Ni29Cr36,1900,1.2140815774789246,46.326895093423246,47.54097667090217,3.7150896270855096,141.76029898587512,145.47538861296064,39.95
Fe35Ni29Cr36,2000,1.153760200658772,46.198665570255784,47.35242577091456,3.5305062140158423,141.3679166449827,144.89842285899854,39.95
Fe35Ni30Cr35,300,7.480832930249489,59.50274709151639,66.98358002176587,22.89134876656344,182.07840610004016,204.96975486660358,40.53
Fe35Ni30Cr35,400,5.678982169016923,56.01954288515693,61.69852505417386,17.377685437191783,171.4198012285802,188.797486665772,40.53
Fe35Ni30Cr35,500,4.575249859395024,53.83767528054398,58.412925139939006,14.000264569748774,164.7432863584646,178.74355092821335,40.53
Fe35Ni30Cr35,600,3.8302435647921915,52.342494053925854,56.172737618718045,11.720545308264107,160.16803180501313,171.88857711327722,40.53
Fe35Ni30Cr35,700,3.293680108453155,51.253778378388226,54.54745848684138,10.078661131866655,156.83656183786798,166.91522296973463,40.53
Fe35Ni30Cr35,773,2.9880384100671162,50.62899194878441,53.61703035885153,9.143397534805375,154.92471536328028,164.06811289808567,40.53
Fe35Ni30Cr35,800,2.8888757456999334,50.42554692934195,53.31442267504188,8.839959781841797,154.30217360378637,163.14213338562817,40.53
Fe35Ni30Cr35,900,2.572631614280178,49.77426667429831,52.34689828857849,7.872252739697346,152.30925602335284,160.18150876305018,40.53
Fe35Ni30Cr35,1000,2.31876417475905,49.248681733619456,51.56744590837851,7.095418374762693,150.70096610487553,157.79638447963825,40.53
Fe35Ni30Cr35,1100,2.110481917503038,48.81559368474002,50.92607560224306,6.458074667559297,149.37571667530446,155.83379134286378,40.53
Fe35Ni30Cr35,1200,1.9365220211339895,48.45255262591669,50.38907464705068,5.925757384670008,148.26481103530506,154.19056841997508,40.53
Fe35Ni30Cr35,1273,1.826607122863705,48.22254021618733,50.04914733905104,5.589417795962937,147.56097306153325,153.15039085749618,40.53
Fe35Ni30Cr35,1400,1.6624420991120443,47.8780840077631,49.54052610687514,5.087072823282856,146.5069370637551,151.59400988703794,40.53
Fe35Ni30Cr35,1500,1.5525669524645507,47.64691955427649,49.19948650674104,4.750854874541525,145.79957383608604,150.55042871062759,40.53
Fe35Ni30Cr35,1600,1.4563127366955673,47.44399836558805,48.90031110228362,4.456316974288436,145.17863499869944,149.63495197298786,40.53
Fe35Ni30Cr35,1700,1.3712948517894528,47.264441404543334,48.635736256332784,4.196162246475725,144.6291906979026,148.82535294437832,40.53
Fe35Ni30Cr35,1800,1.295654554620915,47.104432425448245,48.40008698006916,3.96470293714,144.13956322187164,148.10426615901164,40.53
Fe35Ni30Cr35,1900,1.2279215948570523,46.9609435033041,48.18886509816115,3.75744008026258,143.70048712011055,147.45792720037312,40.53
Fe35Ni30Cr35,2000,1.1669177705526477,46.83154144828774,47.99845921884039,3.570768377891102,143.30451683176048,146.8752852096516,40.53
Fe35Ni31Cr34,300,7.547818016674095,60.155177599480055,67.70299561615415,23.096323131022732,184.07484345440898,207.1711665854317,41.06
Fe35Ni31Cr34,400,5.730387179996683,56.65383493099689,62.38422211099357,17.53498477078985,173.3607348888505,190.89571965964032,41.06
Fe35Ni31Cr34,500,4.616935995329921,54.46015695312792,59.077092948457846,14.12782414570956,166.64808027657145,180.775904422281,41.06
Fe35Ni31Cr34,600,3.8652949902083042,52.956703292802864,56.82199828301117,11.82780267003741,162.04751207597675,173.87531474601417,41.06
Fe35Ni31Cr34,700,3.3239160657786635,51.86187944955157,55.185795515330234,10.17118316128271,158.6973511156278,168.8685342769105,41.06
Fe35Ni31Cr34,773,3.015517486696252,51.23355748666658,54.24907497336283,9.227483509290533,156.77468590919972,166.00216941849027,41.06
Fe35Ni31Cr34,800,2.9154582222438687,51.02895661973834,53.94441484198221,8.921302160066238,156.14860725639932,165.06990941646555,41.06
Fe35Ni31Cr34,900,2.59634767673924,50.373960865199884,52.970308541939126,7.944823890822074,154.14432024751164,162.08914413833372,41.06
Fe35Ni31Cr34,1000,2.340171448922386,49.84536166742197,52.18553311634435,7.160924633702502,152.52680670231123,159.6877313360137,41.06
Fe35Ni31Cr34,1100,2.1299897903535894,49.409779723750724,51.539769514104314,6.517768758481983,151.1939259546772,157.7116947131592,41.06
Fe35Ni31Cr34,1200,1.9544399428594839,49.04464102560373,50.99908096846322,5.980586225150021,150.07660153834743,156.05718776349744,41.06
Fe35Ni31Cr34,1273,1.8435187791609815,48.813296387537015,50.656815166697996,5.641167464232604,149.36868694586326,155.00985441009587,41.06
Fe35Ni31Cr34,1400,1.6778484251080759,48.466840521675735,50.14468894678381,5.1342161808307125,148.30853199632776,153.44274817715845,41.06
Fe35Ni31Cr34,1500,1.5669641549697964,48.23433108254871,49.8012952375185,4.794910314207577,147.59705311259904,152.39196342680663,41.06
Fe35Ni31Cr34,1600,1.4698248525711557,48.03022728024627,49.50005213281743,4.497664048867737,146.9724954775536,151.47015952642133,41.06
Fe35Ni31Cr34,1700,1.3840243789281212,47.849622367810774,49.2336467467389,4.235114599520051,146.41984444550098,150.65495904502103,41.06
Fe35Ni31Cr34,1800,1.3076871632807379,47.68867835452469,48.99636551780543,4.001522719639058,145.92735576484554,149.9288784844846,41.06
Fe35Ni31Cr34,1900,1.2393296207273024,47.54435000802789,48.783679628755195,3.7923486394255455,145.48571102456535,149.2780596639909,41.06
Fe35Ni31Cr34,2000,1.177762844798559,47.41419019491702,48.59195303971558,3.6039543050835907,145.08742199644607,148.69137630152966,41.06
Fe35Ni32Cr33,300,7.600935080669372,60.722692612736665,68.32362769340604,23.25886134684828,185.8114393949742,209.07030074182248,41.55
Fe35Ni32Cr33,400,5.771078781664859,57.21308095316855,62.98415973483341,17.659501071894468,175.07202771669577,192.73152878859025,41.55
Fe35Ni32Cr33,500,4.649897020283154,55.01396548166478,59.66386250194794,14.228684882066451,168.34273437389425,182.5714192559607,41.55
Fe35Ni32Cr33,600,3.892988141369284,53.5066990415398,57.399687182909084,11.91254371259001,163.7304990671118,175.6430427797018,41.55
Fe35Ni32Cr33,700,3.3477907717573117,52.40906446531375,55.75685523707106,10.244239761577374,160.37173726386007,170.61597702543745,41.55
Fe35Ni32Cr33,773,3.037208051989255,51.77911884307267,54.81632689506193,9.29385663908712,158.44410365980238,167.7379602988895,41.55
Fe35Ni32Cr33,800,2.936438765442433,51.573987856345084,54.510426621787516,8.985502622253845,157.81640284041598,166.8019054626698,41.55
Fe35Ni32Cr33,900,2.6150592550142786,50.91729163328475,53.53235088829903,8.002081320343693,155.80691239785133,163.80899371819504,41.55
Fe35Ni32Cr33,1000,2.3570565935866057,50.387316180106254,52.74437277369286,7.212593176375013,154.18518751112515,161.39778068750016,41.55
Fe35Ni32Cr33,1100,2.145373144207373,49.95059822429424,52.095971368501615,6.564841821274562,152.84883056634038,159.41367238761495,41.55
Fe35Ni32Cr33,1200,1.9685667009015333,49.58450619658343,51.55307289748497,6.023814104758692,151.7285889615453,157.752403066304,41.55
Fe35Ni32Cr33,1273,1.8568505014495482,49.35255717685605,51.2094076783056,5.681962534435618,151.01882496117952,156.70078749561515,41.55
Fe35Ni32Cr33,1400,1.6899911682254691,49.005195891788176,50.695187060013644,5.171372974769936,149.95589942887182,155.12727240364177,41.55
Fe35Ni32Cr33,1500,1.5783101035783305,48.77207853093052,50.35038863450885,4.829628916949691,149.24256030464738,154.07218922159709,41.55
Fe35Ni32Cr33,1600,1.480472103885121,48.567441085117586,50.047913189002706,4.530244637888471,148.61636972045983,153.14661435834827,41.55
Fe35Ni32Cr33,1700,1.3940539735097666,48.38636396355111,49.780417937060875,4.2658051589398855,148.0622737284664,152.3280788874063,41.55
Fe35Ni32Cr33,1800,1.3171668180759588,48.224999167710855,49.542165985786816,4.030530463312434,147.56849745319522,151.59902791650765,41.55
Fe35Ni32Cr33,1900,1.2483164973888534,48.080293514859996,49.32861001224885,3.8198484820098915,147.12569815547158,150.9455466374815,41.55
Fe35Ni32Cr33,2000,1.1863056346542327,47.949793476776215,49.13609911143045,3.630095242041952,146.72636803893522,150.35646328097718,41.55
Fe35Ni33Cr32,300,7.638753461327722,61.1933441021138,68.83209756344152,23.37458559166283,187.2516329524682,210.62621854413106,42.0
Fe35Ni33Cr32,400,5.799963649114237,57.68632568829337,63.48628933740761,17.747888766289567,176.52015660617772,194.2680453724673,42.0
Fe35Ni33Cr32,500,4.673248351446469,55.48877425408763,60.1620226055341,14.300139955426197,169.79564921750816,184.09578917293433,42.0
Fe35Ni33Cr32,600,3.9125802724690817,53.982589015379304,57.89516928784838,11.97249563375539,165.18672238706068,177.15921802081604,42.0
Fe35Ni33Cr32,700,3.364664144992155,52.885758901075455,56.25042304606761,10.295872283675994,161.8304222372909,172.1262945209669,42.0
Fe35Ni33Cr32,773,3.052528670153886,52.25628495825094,55.30881362840482,9.340737730670892,159.90423197224786,169.24496970291875,42.0
Fe35Ni33Cr32,800,2.951254986754273,52.05130946688584,55.00256445364011,9.030840259468075,159.27700696867066,168.30784722813874,42.0
Fe35Ni33Cr32,900,2.6282648924384158,51.39511817521196,54.02338306765038,8.042490570861553,157.2690616161486,165.31155218701016,42.0
Fe35Ni33Cr32,1000,2.368967170418935,50.86555904923355,53.23452621965249,7.249039541481941,155.64861069065466,162.8976502321366,42.0
Fe35Ni33Cr32,1100,2.1562198043642447,50.429190805223065,52.58541060958731,6.598032601354589,154.3133238639826,160.91135646533718,42.0
Fe35Ni33Cr32,1200,1.9785238142118002,50.06339697498315,52.04192078919495,6.054282871488109,153.19399474344843,159.24827761493654,42.0
Fe35Ni33Cr32,1273,1.8662451231532895,49.831639421066185,51.69788454421948,5.710710076849066,152.48481662846254,158.1955267053116,42.0
Fe35Ni33Cr32,1400,1.6985450504701087,49.484568647886235,51.183113698356344,5.1975478544385325,151.42278006253187,156.6203279169704,42.0
Fe35Ni33Cr32,1500,1.5863008592967276,49.25164915903286,50.837950018329586,4.854080629447987,150.71004642664056,155.56412705608852,42.0
Fe35Ni33Cr32,1600,1.4879692761293577,49.04718720591331,50.535156482042666,4.553185984955834,150.08439285009473,154.63757883505056,42.0
Fe35Ni33Cr32,1700,1.401114973108543,48.866266890296224,50.267381863404765,4.287411817712142,149.53077668430646,153.8181885020186,42.0
Fe35Ni33Cr32,1800,1.3238395925625408,48.70504306509118,50.028882657653725,4.050949153241375,149.03743177917903,153.0883809324204,42.0
Fe35Ni33Cr32,1900,1.2546415020040715,48.56046484337808,49.81510634538215,3.839202996132459,148.5950224207369,152.43422541686937,42.0
Fe35Ni33Cr32,2000,1.1923173157094114,48.43008056685688,49.62239788256629,3.6484909860707986,148.19604653458205,151.84453752065284,42.0
Fe35Ni34Cr31,300,7.6616883226818615,61.56847986989825,69.23016819258011,23.444766267406496,188.39954840188864,211.84431466929513,42.41
Fe35Ni34Cr31,400,5.81735143286388,58.074887229592846,63.89223866245673,17.801095384563475,177.70915492255412,195.5102503071176,42.41
Fe35Ni34Cr31,500,4.687236637165722,55.88588810573759,60.57312474290332,14.34294410972711,171.01081760355703,185.35376171328414,42.41
Fe35Ni34Cr31,600,3.9242762959472226,54.385669765534026,58.30994606148125,12.008285465598501,166.42014948253413,178.42843494813263,42.41
Fe35Ni34Cr31,700,3.3747113820748535,53.29325477866068,56.66796616073554,10.326616829149051,163.0773596227017,173.40397645185075,42.41
Fe35Ni34Cr31,773,3.0616377669827024,52.666345413065706,55.72798318004841,9.36861156696707,161.15901696398106,170.52762853094814,42.41
Fe35Ni34Cr31,800,2.960059894069777,52.46221022176971,55.42227011583949,9.057783275853518,160.5343632786153,169.59214655446883,42.41
Fe35Ni34Cr31,900,2.636100369228327,51.80872783497128,54.44482820419961,8.06646712983868,158.53470717501213,166.60117430485082,42.41
Fe35Ni34Cr31,1000,2.376025219772338,51.2813762959693,53.65740151574164,7.2706371725033545,156.92101146566606,164.19164863816943,42.41
Fe35Ni34Cr31,1100,2.1626405931693564,50.846842528722675,53.00948312189203,6.617680215098231,155.5913381378914,162.20901835298963,42.41
Fe35Ni34Cr31,1200,1.9844127739663826,50.482597705630276,52.46701047959666,6.072303088337131,154.47674897922866,160.54905206756578,42.41
Fe35Ni34Cr31,1273,1.8717982571498475,50.25182704934837,52.12362530649822,5.727702666878534,153.77059077100603,159.49829343788454,42.41
Fe35Ni34Cr31,1400,1.7035969177008052,49.90624247208951,51.60983938979032,5.213006568164464,152.7131019645939,157.92610853275838,42.41
Fe35Ni34Cr31,1500,1.5910174405469537,49.67432599739821,51.26534343794517,4.868513368073678,152.00343755203855,156.87195092011223,42.41
Fe35Ni34Cr31,1600,1.4923922822170552,49.47074839509906,50.96314067731611,4.566720383584189,151.38049008900313,155.9472104725873,42.41
Fe35Ni34Cr31,1700,1.4052787900417196,49.290613673980914,50.695892464022634,4.300153097527662,150.8292778423816,155.12943093990927,42.41
Fe35Ni34Cr31,1800,1.3277729019749194,49.130092386291786,50.4578652882667,4.062985080043253,150.33808270205287,154.4010677820961,42.41
Fe35Ni34Cr31,1900,1.2583684762587204,48.98614617801,50.24451465426873,3.8506075373516846,149.89760730471062,153.7482148420623,42.41
Fe35Ni34Cr31,2000,1.1958585157302846,48.856333518867096,50.05219203459738,3.6593270581346706,149.50038056773332,153.15970762586798,42.41
Fe35Ni35Cr30,300,7.670124134877366,61.858452876841504,69.52857701171887,23.47057985272474,189.28686580313502,212.75744565585973,42.78
Fe35Ni35Cr30,400,5.823530652264688,58.38888597574401,64.2124166280087,17.820003795929946,178.66999108577667,196.48999488170662,42.78
Fe35Ni35Cr30,500,4.69209273668579,56.215284791739,60.90737752842479,14.35780377425852,172.01877146272136,186.37657523697985,42.78
Fe35Ni35Cr30,600,3.928268542175606,54.72582390042665,58.654092442602256,12.020501739057353,167.46102113530554,179.4815228743629,42.78
Fe35Ni35Cr30,700,3.3780973380010484,53.64136558860272,57.019462926603765,10.336977854283209,164.1425787011243,174.47955655540753,42.78
Fe35Ni35Cr30,773,3.0646846178137777,53.01907440950014,56.08375902731392,9.37793493051016,162.23836769307044,171.6163026235806,42.78
Fe35Ni35Cr30,800,2.9629977245023005,52.81645165778888,55.77944938229118,9.06677303697704,161.61834207283397,170.68511510981102,42.78
Fe35Ni35Cr30,900,2.638693880028395,52.16784045278107,54.80653433280946,8.074403272886888,159.63359178551008,167.70799505839696,42.78
Fe35Ni35Cr30,1000,2.3783461005018687,51.644454459422775,54.02280055992465,7.277739067535718,158.0320306458337,165.30976971336943,42.78
Fe35Ni35Cr30,1100,2.1647403923106245,51.21321282512048,53.377953217431106,6.624105600470511,156.71243124486867,163.3365368453392,42.78
Fe35Ni35Cr30,1200,1.9863297029576228,50.851744782555954,52.83807448551358,6.078168891050326,155.60633903462121,161.68450792567157,42.78
Fe35Ni35Cr30,1273,1.873600510638642,50.622741941673816,52.496342452312454,5.733217562554245,154.90559034152187,160.63880790407612,42.78
Fe35Ni35Cr30,1400,1.7052291526388754,50.279817317879605,51.98504647051848,5.218001207074959,153.8562409927116,159.07424219978657,42.78
Fe35Ni35Cr30,1500,1.59253673261728,50.0496945541413,51.64223128675858,4.873162401808877,153.15206533567238,158.02522773748126,42.78
Fe35Ni35Cr30,1600,1.493813198998584,49.84769733242673,51.341510531425314,4.571068388935667,152.5339538372258,157.10502222616145,42.78
Fe35Ni35Cr30,1700,1.4066132587271358,49.66896563559662,51.075578894323755,4.304236571705036,151.98703484492566,156.29127141663068,42.78
Fe35Ni35Cr30,1800,1.3290308091936391,49.50969831908204,50.83872912827568,4.066834276132536,151.49967685639106,155.56651113252357,42.78
Fe35Ni35Cr30,1900,1.2595581092257417,49.36687961664811,50.626437725873856,3.85424781423077,151.06265162694322,154.916899441174,42.78
Fe35Ni35Cr30,2000,1.1969868875109073,49.23808622803962,50.43507311555053,3.6627798757833765,150.66854385780124,154.3313237335846,42.78
Fe35Ni36Cr29,300,7.6627606265349995,62.045027487811076,69.70778811434607,23.4480475171971,189.8577841127019,213.305831629899,43.11
Fe35Ni36Cr29,400,5.817514784965088,58.61119483408365,64.42870961904873,17.80159524199317,179.35025619229597,197.1518514342891,43.11
Fe35Ni36Cr29,500,4.687022183296628,56.46052908789107,61.147551271187695,14.342287880887683,172.76921900894666,187.11150688983435,43.11
Fe35Ni36Cr29,600,3.9238921563436935,54.98708844189651,58.9109805982402,12.007109998411702,168.26049063220333,180.26760063061502,43.11
Fe35Ni36Cr29,700,3.3742504289342894,53.91447116818018,57.28872159711447,10.325206312538926,164.97828177463134,175.30348808717028,43.11
Fe35Ni36Cr29,773,3.0611507418107355,53.29904772572343,56.36019846753417,9.367121269940851,163.0950860407137,172.46220731065455,43.11
Fe35Ni36Cr29,800,2.9595672373034834,53.0986732725792,56.05824050988268,9.056275746148659,162.48194021409236,171.538215960241,43.11
Fe35Ni36Cr29,900,2.6355991589218966,52.457300319801,55.0928994787229,8.064933426301003,160.51933897859107,168.58427240489206,43.11
Fe35Ni36Cr29,1000,2.3755276540988843,51.93980254596401,54.31533020006289,7.269114621542586,158.93579579064988,166.20491041219245,43.11
Fe35Ni36Cr29,1100,2.1621531483687546,51.513445175973565,53.67559832434232,6.616188634008389,157.6311422384791,164.24733087248748,43.11
Fe35Ni36Cr29,1200,1.983938813940809,51.15609541955368,53.14003423349449,6.070852770658876,156.53765198383425,162.60850475449314,43.11
Fe35Ni36Cr29,1273,1.871335197450633,50.92971304193645,52.801048239387086,5.726285704198937,155.84492190832555,161.5712076125245,43.11
Fe35Ni36Cr29,1400,1.7031535326873153,50.59072909845889,52.293882631146204,5.211649810023185,154.8076310412842,160.0192808513074,43.11
Fe35Ni36Cr29,1500,1.5905895807103536,50.363262521813404,51.953852102523754,4.867204116973682,154.111583316749,158.9787874337227,43.11
Fe35Ni36Cr29,1600,1.491979574574848,50.16360467709904,51.655584251673886,4.565457498199035,153.50063031192306,158.0660878101221,43.11
Fe35Ni36Cr29,1700,1.4048806787427497,49.9869490998988,51.39182977864155,4.298934876952814,152.96006424569035,157.25899912264316,43.11
Fe35Ni36Cr29,1800,1.327388738985503,49.82953676396,51.156925502945505,4.06180954129564,152.4783824977176,156.54019203901325,43.11
Fe35Ni36Cr29,1900,1.2579975748503343,49.688385467936754,50.94638304278709,3.849472579042023,152.04645953188648,155.8959321109285,43.11
Fe35Ni36Cr29,2000,1.1955001870008761,49.561099027710185,50.75659921471106,3.658230572222681,151.65696302479316,155.31519359701585,43.11
Fe35Ni37Cr28,300,7.639944096013175,62.143589570524696,69.78353366653788,23.378228933800315,190.15938408580558,213.5376130196059,43.4
Fe35Ni37Cr28,400,5.799567948442854,58.756679129900064,64.55624707834292,17.746677922235133,179.7954381374942,197.54211605972935,43.4
Fe35Ni37Cr28,500,4.67223868297012,56.63615928845445,61.30839797142457,14.297050369888566,173.30664742267064,187.6036977925592,43.4
Fe35Ni37Cr28,600,3.9113266431884393,55.18377584917154,59.09510249235998,11.968659528156625,168.86235409846492,180.83101362662154,43.4
Fe35Ni37Cr28,700,3.363325436164404,54.12671853705249,57.49004397321689,10.291775834663076,165.62775872338062,175.9195345580437,43.4
Fe35Ni37Cr28,773,3.0511768141502347,53.520317153473826,56.57149396762406,9.336601051299718,163.7721704896299,173.1087715409296,43.4
Fe35Ni37Cr28,800,2.949904503059464,53.322895670844595,56.27280017390406,9.02670777936196,163.16806075278447,172.1947685321464,43.4
Fe35Ni37Cr28,900,2.626937551405531,52.69102751854718,55.31796506995271,8.038428907300924,161.23454420675438,169.2729731140553,43.4
Fe35Ni37Cr28,1000,2.3676793720988525,52.18125906962519,54.54893844172405,7.245098878622489,159.6746527530531,166.91975163167558,43.4
Fe35Ni37Cr28,1100,2.154978770130393,51.761312047578066,53.91629081770846,6.594235036599003,158.3896148655889,164.98384990218787,43.4
Fe35Ni37Cr28,1200,1.9773317739086913,51.40936458856136,53.38669636247005,6.050635228160595,157.31265564099778,163.36329086915836,43.4
Fe35Ni37Cr28,1273,1.8650887972915127,51.18641919412539,53.051507991416905,5.707171719712029,156.6304427340237,162.33761445373574,43.4
Fe35Ni37Cr28,1400,1.6974489695865516,50.85260342785629,52.55005239744284,5.194193846934848,155.60896648924023,160.8031603361751,43.4
Fe35Ni37Cr28,1500,1.5852497710677034,50.62861934104982,52.21386911211752,4.8508642994671725,154.92357518361246,159.77443948307962,43.4
Fe35Ni37Cr28,1600,1.4869606003276439,50.43202760049009,51.91898820081773,4.55009943700259,154.32200445749967,158.87210389450226,43.4
Fe35Ni37Cr28,1700,1.4001462395123445,50.25809289853314,51.65823913804549,4.284447492907774,153.7897642695114,158.0742117624192,43.4
Fe35Ni37Cr28,1800,1.3229083145565363,50.10311123627698,51.426019550833516,4.048099442543001,153.31552038300757,157.36361982555056,43.4
Fe35Ni37Cr28,1900,1.2537453053806211,49.96414453013331,51.21788983551393,3.8364606344647005,152.89028226220793,156.72674289667262,43.4
Fe35Ni37Cr28,2000,1.1914539673454763,49.83883218221866,51.030286149564134,3.6458491400771575,152.5068264775891,156.15267561766626,43.4
Fe35Ni38Cr27,300,7.601790331654271,62.143694301764434,69.7454846334187,23.261478414862072,190.15970456339917,213.4211829782612,43.65
Fe35Ni38Cr27,400,5.769784497295874,58.8155328139386,64.58531731123448,17.655540561725374,179.97553041065214,197.6310709723775,43.65
Fe35Ni38Cr27,500,4.647821683258939,56.73275973735625,61.38058142061519,14.222334350772353,173.60224479631012,187.82457914708246,43.65
Fe35Ni38Cr27,600,3.890640502224141,55.30673307764373,59.19737357986787,11.905359936805871,169.2386032175898,181.1439631543957,43.65
Fe35Ni38Cr27,700,3.3453825634419534,54.269142965217306,57.61452552865926,10.236870644132377,166.06357747356495,176.30044811769733,43.65
Fe35Ni38Cr27,773,3.0348181307277704,53.6740247381825,56.708842868910274,9.286543480026978,164.24251569883847,173.52905917886545,43.65
Fe35Ni38Cr27,800,2.9340632008665644,53.48029548051516,56.41435868138173,8.978233394651687,163.6497041703764,172.62793756502808,43.65
Fe35Ni38Cr27,900,2.6127575255487794,52.86030881192813,55.47306633747691,7.995038028179265,161.7525449645001,169.74758299267936,43.65
Fe35Ni38Cr27,1000,2.3548455498605274,52.36019928306757,54.7150448329281,7.205827382573214,160.22220980618678,167.42803718876,43.65
Fe35Ni38Cr27,1100,2.14325767446625,51.94825918907023,54.09151686353648,6.558368483866726,158.9616731185549,165.52004160242163,43.65
Fe35Ni38Cr27,1200,1.966546086021243,51.60305892386449,53.569605009885734,6.017631023225004,157.90536030702535,163.92299133025034,43.65
Fe35Ni38Cr27,1273,1.8548968614918186,51.38440469329823,53.239301554790046,5.675984396164965,157.2362783614926,162.91226275765754,43.65
Fe35Ni38Cr27,1400,1.6881478572351183,51.05703968229812,52.745187539533234,5.165732443139462,156.23454142783226,161.4002738709717,43.65
Fe35Ni38Cr27,1500,1.5765475589382951,50.837401263565056,52.41394882250335,4.824235530351183,155.56244786650907,160.38668339686026,43.65
Fe35Ni38Cr27,1600,1.4787850084171472,50.64463619818967,52.12342120660682,4.52508212575647,154.9725867664604,159.49766889221686,43.65
Fe35Ni38Cr27,1700,1.392437103734014,50.47409599391488,51.86653309764889,4.260857537426083,154.45073374137954,158.7115912788056,43.65
Fe35Ni38Cr27,1800,1.3156152968849952,50.32214634439572,51.63776164128071,4.025782808468086,153.9857678138509,158.011550622319,43.65
Fe35Ni38Cr27,1900,1.246825797419397,50.185904321920034,51.43273011933943,3.815286940103355,153.5688672250753,157.38415416517867,43.65
Fe35Ni38Cr27,2000,1.184871584975439,50.063053827658855,51.247925412634295,3.625707050024843,153.1929447126361,156.81865176266095,43.65
Fe35Ni39Cr26,300,7.548800788713267,62.04610779862516,69.59490858733842,23.0993304134626,189.86108986379298,212.9604202772556,43.86
Fe35Ni39Cr26,400,5.728552199193151,58.788831402585465,64.51738360177862,17.529369729531044,179.89382409191154,197.42319382144257,43.86
Fe35Ni39Cr26,500,4.61408738809458,56.75158981177044,61.36567719986502,14.119107407569416,173.65986482401755,187.77897223158695,43.86
Fe35Ni39Cr26,600,3.862100937289267,55.357340135853384,59.219441073142654,11.818028868105158,169.39346081571136,181.21148968381652,43.86
Fe35Ni39Cr26,700,3.320653112106908,54.34320866980917,57.66386178191608,10.161198523047139,166.29021852961608,176.4514170526632,43.86
Fe35Ni39Cr26,773,3.012285359969458,53.76168167440935,56.77396703437881,9.217593201506542,164.5107459236926,173.72833912519917,43.86
Fe35Ni39Cr26,800,2.91224727225628,53.57239894984825,56.48464622210453,8.911476653104216,163.93154078653563,172.84301743963985,43.86
Fe35Ni39Cr26,900,2.5932413681047985,52.96671740743608,55.55995877554088,7.935318586400684,162.0781552667544,170.0134738531551,43.86
Fe35Ni39Cr26,1000,2.33719084902331,52.478232909653514,54.81542375867682,7.151803998011329,160.58339270353974,167.73519670155108,43.86
Fe35Ni39Cr26,1100,2.127140537078423,52.0759278885216,54.20306842560002,6.5090500434599745,159.35233933887608,165.86138938233609,43.86
Fe35Ni39Cr26,1200,1.95172015253048,51.73884333870752,53.690563491237995,5.9722636667432685,158.320860616445,164.29312428318826,43.86
