"limits",30.0009,100.0074
"masked X","X","obs","calc","bkg","diff"
34.0674,34.0674,164.0,165.4573181025293,164.95686716480137,-30.737318102529315
34.0869,34.0869,156.0,165.53711070462242,165.03479764436935,-38.81711070462242
34.1064,34.1064,163.0,165.61693766373256,165.11275186916168,-31.896937663732558
34.1258,34.1258,160.0,165.69638923359236,165.19032950780502,-34.97638923359236
34.1453,34.1453,177.0,165.77628434940772,165.26832994476308,-18.05628434940772
34.1647,34.1647,169.0,165.85580304713466,165.3459527939169,-26.135803047134658
34.1842,34.1842,158.0,165.93576508929326,165.42399790730587,-37.21576508929326
34.2036,34.2036,156.0,166.01534968972334,165.5016644420685,-39.29534968972334
34.2231,34.2231,138.0,166.09537724431243,165.57975270209724,-57.37537724431243
34.2426,34.2426,153.0,166.1754373594926,165.65786201712746,-42.455437359492606
34.262,34.262,172.0,166.255118791284,165.7355912862883,-23.535118791283992
34.2815,34.2815,146.0,166.33524293419234,165.81374146244627,-49.61524293419234
34.3009,34.3009,153.0,166.41498744076125,165.89151062885793,-42.69498744076125
34.3204,34.3204,156.0,166.49517419571583,165.96970015118248,-39.775174195715834
34.3398,34.3398,135.0,166.57498064568455,166.04750771059582,-60.85498064568455
34.3593,34.3593,160.0,166.65522915963356,166.12573507004018,-35.935229159633565
34.3788,34.3788,162.0,166.73550810576788,166.20398083069816,-34.01550810576788
34.3982,34.3982,155.0,166.81540531865392,166.2818432175098,-41.09540531865392
34.4177,34.4177,179.0,166.8957442397591,166.3601245608643,-17.175744239759098
34.4371,34.4371,168.0,166.97570079776403,166.43802160385087,-28.255700797764035
34.4566,34.4566,155.0,167.05609845403922,166.5163370356124,-41.33609845403922
34.476,34.476,196.0,167.13611302083262,166.5942672510759,-0.4161130208326256
34.4955,34.4955,167.0,167.2165686576859,166.67261528284027,-29.496568657685913
34.515,34.515,166.0,167.29705293655164,166.75097909828662,-30.577052936551638
34.5344,34.5344,179.0,167.3771525201194,166.82895634217383,-17.65715252011941
34.5539,34.5539,153.0,167.4576931562161,166.90735053413533,-43.737693156216096
34.5733,34.5733,164.0,167.5378480961192,166.98535726495027,-32.81784809611921
34.5928,34.5928,157.0,167.61844375189676,167.0637803597071,-39.898443751896764
34.6122,34.6122,152.0,167.69865311895498,167.14181511420145,-44.97865311895498
34.6317,34.6317,181.0,167.7793030660028,167.22026564388997,-16.059303066002798
34.6512,34.6512,175.0,167.859979580536,167.29872937580592,-22.139979580535993
34.6706,34.6706,172.0,167.94026863617603,167.37680346724193,-25.22026863617603
34.6901,34.6901,164.0,168.0209978622979,167.45529244138453,-33.30099786229789
34.7095,34.7095,174.0,168.10133883714636,167.53339092197425,-23.38133883714636
34.729,34.729,160.0,168.18211982934312,167.6119036850913,-37.46211982934312
34.7484,34.7484,174.0,168.2625116588383,167.69002511193483,-23.542511658838293
34.7679,34.7679,209.0,168.34334308369367,167.76856021660132,11.376656916306331
34.7874,34.7874,160.0,168.42419966753906,167.847105977939,-37.70419966753906
34.8068,34.8068,176.0,168.50466632155755,167.92525915720137,-21.784666321557552
34.8263,34.8263,172.0,168.5855720030987,168.00382509801284,-25.86557200309869
34.8457,34.8457,177.0,168.6660869974308,168.08199763977325,-20.946086997430797
34.8652,34.8652,163.0,168.74704092924318,168.16058232717216,-35.027040929243185
34.8846,34.8846,176.0,168.82760361605406,168.23877280877758,-22.107603616054064
34.9041,34.9041,166.0,168.9086051054736,168.31737481567552,-32.18860510547361
34.9236,34.9236,140.0,168.98962988089644,168.39598496940758,-58.269629880896446
34.943,34.943,165.0,169.07026213570074,168.4741997253348,-33.350262135700746
34.9625,34.9625,175.0,169.15133295518453,168.5528250669667,-23.43133295518453
34.9819,34.9819,164.0,169.232010795691,168.63105422949948,-34.512010795691
35.0014,35.0014,164.0,169.3131265553644,168.70969334640853,-34.59312655536439
35.0208,35.0208,164.0,169.39384888590797,168.787935513039,-34.67384888590797
35.0403,35.0403,194.0,169.4750091796507,168.86658699837147,-4.755009179650699
35.0598,35.0598,166.0,169.55619131320998,168.94524415624144,-32.83619131320998
35.0792,35.0792,181.0,169.6369788378203,169.0235032249896,-17.916978837820295
35.0987,35.0987,197.0,169.71820399775723,169.10217065000708,-1.99820399775723
35.1181,35.1181,174.0,169.799033684149,169.18043923987594,-25.07903368414901
35.1376,35.1376,184.0,169.88030114498383,169.25911553958025,-15.160301144983833
35.157,35.157,178.0,169.96117247774689,169.33739226810584,-21.241172477746886
35.1765,35.1765,173.0,170.04248149624107,169.41607605577582,-26.322481496241068
35.196,35.196,172.0,170.12381077853382,169.49476307704774,-27.403810778533824
35.2154,35.2154,183.0,170.20474310564964,169.5730494408466,-16.484743105649642
35.2349,35.2349,157.0,170.28611270946266,169.6517418789786,-42.56611270946266
35.2543,35.2543,163.0,170.36708471517545,169.73003294846595,-36.64708471517545
35.2738,35.2738,186.0,170.4484939898829,169.80872943105706,-13.728493989882907
35.2932,35.2932,178.0,170.5295049422698,169.8870238437116,-21.809504942269797
35.3127,35.3127,177.0,170.61095279746323,169.96572300407152,-22.89095279746323
35.3322,35.3322,176.0,170.6924200006927,170.0444229942802,-23.972420000692694
